Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
1.114	ENB PHY Rxed	111	3	0	2	1	0	DL_CQI
1.114	ENB PHY Rxed	111	3	0	2	1	0	DL_HARQ
1.117	ENB PHY Rxed	111	6	0	4	1	2	DL_CQI
1.117	ENB PHY Rxed	111	6	0	4	1	2	DL_HARQ
1.117	ENB PHY Rxed	111	6	0	2	1	0	DL_CQI
1.117	ENB PHY Rxed	111	6	0	2	1	0	DL_HARQ
1.118	ENB PHY Rxed	111	7	0	4	1	2	DL_CQI
1.118	ENB PHY Rxed	111	7	0	4	1	2	DL_HARQ
1.118	ENB PHY Rxed	111	7	0	2	1	0	DL_CQI
1.118	ENB PHY Rxed	111	7	0	2	1	0	DL_HARQ
1.119	ENB PHY Rxed	111	8	0	4	1	2	DL_CQI
1.119	ENB PHY Rxed	111	8	0	4	1	2	DL_HARQ
1.119	ENB PHY Rxed	111	8	0	2	1	0	DL_CQI
1.119	ENB PHY Rxed	111	8	0	2	1	0	DL_HARQ
1.122	ENB PHY Rxed	112	1	0	4	1	2	DL_CQI
1.122	ENB PHY Rxed	112	1	0	4	1	2	DL_HARQ
1.122	ENB PHY Rxed	112	1	0	2	1	0	DL_CQI
1.122	ENB PHY Rxed	112	1	0	2	1	0	DL_HARQ
1.123	ENB PHY Rxed	112	2	0	4	1	2	DL_CQI
1.123	ENB PHY Rxed	112	2	0	4	1	2	DL_HARQ
1.123	ENB PHY Rxed	112	2	0	2	1	0	DL_CQI
1.123	ENB PHY Rxed	112	2	0	2	1	0	DL_HARQ
1.124	ENB PHY Rxed	112	3	0	4	1	2	DL_CQI
1.124	ENB PHY Rxed	112	3	0	4	1	2	DL_HARQ
1.124	ENB PHY Rxed	112	3	0	2	1	0	DL_CQI
1.124	ENB PHY Rxed	112	3	0	2	1	0	DL_HARQ
1.127	ENB PHY Rxed	112	6	0	4	1	2	DL_CQI
1.127	ENB PHY Rxed	112	6	0	4	1	2	DL_HARQ
1.127	ENB PHY Rxed	112	6	0	2	1	0	DL_CQI
1.127	ENB PHY Rxed	112	6	0	2	1	0	DL_HARQ
1.128	ENB PHY Rxed	112	7	0	4	1	2	DL_CQI
1.128	ENB PHY Rxed	112	7	0	4	1	2	DL_HARQ
1.128	ENB PHY Rxed	112	7	0	2	1	0	DL_CQI
1.128	ENB PHY Rxed	112	7	0	2	1	0	DL_HARQ
1.129	ENB PHY Rxed	112	8	0	4	1	2	DL_CQI
1.129	ENB PHY Rxed	112	8	0	4	1	2	DL_HARQ
1.129	ENB PHY Rxed	112	8	0	2	1	0	DL_CQI
1.129	ENB PHY Rxed	112	8	0	2	1	0	DL_HARQ
1.132	ENB PHY Rxed	113	1	0	4	1	2	DL_CQI
1.132	ENB PHY Rxed	113	1	0	4	1	2	DL_HARQ
1.132	ENB PHY Rxed	113	1	0	2	1	0	DL_CQI
1.132	ENB PHY Rxed	113	1	0	2	1	0	DL_HARQ
1.133	ENB PHY Rxed	113	2	0	4	1	2	DL_CQI
1.133	ENB PHY Rxed	113	2	0	4	1	2	DL_HARQ
1.133	ENB PHY Rxed	113	2	0	2	1	0	DL_CQI
1.133	ENB PHY Rxed	113	2	0	2	1	0	DL_HARQ
1.134	ENB PHY Rxed	113	3	0	4	1	2	DL_CQI
1.134	ENB PHY Rxed	113	3	0	4	1	2	DL_HARQ
1.134	ENB PHY Rxed	113	3	0	2	1	0	DL_CQI
1.134	ENB PHY Rxed	113	3	0	2	1	0	DL_HARQ
1.137	ENB PHY Rxed	113	6	0	4	1	2	DL_CQI
1.137	ENB PHY Rxed	113	6	0	4	1	2	DL_HARQ
1.137	ENB PHY Rxed	113	6	0	2	1	0	DL_CQI
1.137	ENB PHY Rxed	113	6	0	2	1	0	DL_HARQ
1.138	ENB PHY Rxed	113	7	0	4	1	2	DL_CQI
1.138	ENB PHY Rxed	113	7	0	4	1	2	DL_HARQ
1.138	ENB PHY Rxed	113	7	0	2	1	0	DL_CQI
1.138	ENB PHY Rxed	113	7	0	2	1	0	DL_HARQ
1.139	ENB PHY Rxed	113	8	0	4	1	2	DL_CQI
1.139	ENB PHY Rxed	113	8	0	4	1	2	DL_HARQ
1.139	ENB PHY Rxed	113	8	0	2	1	0	DL_CQI
1.139	ENB PHY Rxed	113	8	0	2	1	0	DL_HARQ
1.142	ENB PHY Rxed	114	1	0	4	1	2	DL_CQI
1.142	ENB PHY Rxed	114	1	0	4	1	2	DL_HARQ
1.142	ENB PHY Rxed	114	1	0	2	1	0	DL_CQI
1.142	ENB PHY Rxed	114	1	0	2	1	0	DL_HARQ
1.143	ENB PHY Rxed	114	2	0	4	1	2	DL_CQI
1.143	ENB PHY Rxed	114	2	0	4	1	2	DL_HARQ
1.143	ENB PHY Rxed	114	2	0	2	1	0	DL_CQI
1.143	ENB PHY Rxed	114	2	0	2	1	0	DL_HARQ
1.144	ENB PHY Rxed	114	3	0	4	1	2	DL_CQI
1.144	ENB PHY Rxed	114	3	0	4	1	2	DL_HARQ
1.144	ENB PHY Rxed	114	3	0	2	1	0	DL_CQI
1.144	ENB PHY Rxed	114	3	0	2	1	0	DL_HARQ
1.147	ENB PHY Rxed	114	6	0	4	1	2	DL_CQI
1.147	ENB PHY Rxed	114	6	0	4	1	2	DL_HARQ
1.147	ENB PHY Rxed	114	6	0	2	1	0	DL_CQI
1.147	ENB PHY Rxed	114	6	0	2	1	0	DL_HARQ
1.148	ENB PHY Rxed	114	7	0	4	1	2	DL_CQI
1.148	ENB PHY Rxed	114	7	0	4	1	2	DL_HARQ
1.148	ENB PHY Rxed	114	7	0	2	1	0	DL_CQI
1.148	ENB PHY Rxed	114	7	0	2	1	0	DL_HARQ
1.149	ENB PHY Rxed	114	8	0	4	1	2	DL_CQI
1.149	ENB PHY Rxed	114	8	0	4	1	2	DL_HARQ
1.149	ENB PHY Rxed	114	8	0	2	1	0	DL_CQI
1.149	ENB PHY Rxed	114	8	0	2	1	0	DL_HARQ
1.152	ENB PHY Rxed	115	1	0	4	1	2	DL_CQI
1.152	ENB PHY Rxed	115	1	0	4	1	2	DL_HARQ
1.152	ENB PHY Rxed	115	1	0	2	1	0	DL_CQI
1.152	ENB PHY Rxed	115	1	0	2	1	0	DL_HARQ
1.15293	ENB PHY Rxed	115	2	0	4	0	2	SRS
1.153	ENB PHY Rxed	115	2	0	2	1	0	DL_CQI
1.153	ENB PHY Rxed	115	2	0	2	1	0	DL_HARQ
1.153	ENB PHY Rxed	115	2	0	4	1	2	DL_CQI
1.153	ENB PHY Rxed	115	2	0	4	1	2	DL_HARQ
1.154	ENB PHY Rxed	115	3	0	4	1	2	DL_CQI
1.154	ENB PHY Rxed	115	3	0	4	1	2	DL_HARQ
1.154	ENB PHY Rxed	115	3	0	2	1	0	DL_CQI
1.154	ENB PHY Rxed	115	3	0	2	1	0	DL_HARQ
1.157	ENB PHY Rxed	115	6	0	4	1	2	DL_CQI
1.157	ENB PHY Rxed	115	6	0	4	1	2	DL_HARQ
1.157	ENB PHY Rxed	115	6	0	2	1	0	DL_CQI
1.157	ENB PHY Rxed	115	6	0	2	1	0	DL_HARQ
1.158	ENB PHY Rxed	115	7	0	4	1	2	DL_CQI
1.158	ENB PHY Rxed	115	7	0	4	1	2	DL_HARQ
1.158	ENB PHY Rxed	115	7	0	2	1	0	DL_CQI
1.158	ENB PHY Rxed	115	7	0	2	1	0	DL_HARQ
1.159	ENB PHY Rxed	115	8	0	4	1	2	DL_CQI
1.159	ENB PHY Rxed	115	8	0	4	1	2	DL_HARQ
1.159	ENB PHY Rxed	115	8	0	2	1	0	DL_CQI
1.159	ENB PHY Rxed	115	8	0	2	1	0	DL_HARQ
1.162	ENB PHY Rxed	116	1	0	4	1	2	DL_CQI
1.162	ENB PHY Rxed	116	1	0	4	1	2	DL_HARQ
1.162	ENB PHY Rxed	116	1	0	2	1	0	DL_CQI
1.162	ENB PHY Rxed	116	1	0	2	1	0	DL_HARQ
1.163	ENB PHY Rxed	116	2	0	4	1	2	DL_CQI
1.163	ENB PHY Rxed	116	2	0	4	1	2	DL_HARQ
1.163	ENB PHY Rxed	116	2	0	2	1	0	DL_CQI
1.163	ENB PHY Rxed	116	2	0	2	1	0	DL_HARQ
1.164	ENB PHY Rxed	116	3	0	4	1	2	DL_CQI
1.164	ENB PHY Rxed	116	3	0	4	1	2	DL_HARQ
1.164	ENB PHY Rxed	116	3	0	2	1	0	DL_CQI
1.164	ENB PHY Rxed	116	3	0	2	1	0	DL_HARQ
1.167	ENB PHY Rxed	116	6	0	4	1	2	DL_CQI
1.167	ENB PHY Rxed	116	6	0	4	1	2	DL_HARQ
1.167	ENB PHY Rxed	116	6	0	2	1	0	DL_CQI
1.167	ENB PHY Rxed	116	6	0	2	1	0	DL_HARQ
1.168	ENB PHY Rxed	116	7	0	4	1	2	DL_CQI
1.168	ENB PHY Rxed	116	7	0	4	1	2	DL_HARQ
1.168	ENB PHY Rxed	116	7	0	2	1	0	DL_CQI
1.168	ENB PHY Rxed	116	7	0	2	1	0	DL_HARQ
1.169	ENB PHY Rxed	116	8	0	4	1	2	DL_CQI
1.169	ENB PHY Rxed	116	8	0	4	1	2	DL_HARQ
1.169	ENB PHY Rxed	116	8	0	2	1	0	DL_CQI
1.169	ENB PHY Rxed	116	8	0	2	1	0	DL_HARQ
1.172	ENB PHY Rxed	117	1	0	4	1	2	DL_CQI
1.172	ENB PHY Rxed	117	1	0	4	1	2	DL_HARQ
1.172	ENB PHY Rxed	117	1	0	2	1	0	DL_CQI
1.172	ENB PHY Rxed	117	1	0	2	1	0	DL_HARQ
1.173	ENB PHY Rxed	117	2	0	4	1	2	DL_CQI
1.173	ENB PHY Rxed	117	2	0	4	1	2	DL_HARQ
1.173	ENB PHY Rxed	117	2	0	2	1	0	DL_CQI
1.173	ENB PHY Rxed	117	2	0	2	1	0	DL_HARQ
1.174	ENB PHY Rxed	117	3	0	4	1	2	DL_CQI
1.174	ENB PHY Rxed	117	3	0	4	1	2	DL_HARQ
1.174	ENB PHY Rxed	117	3	0	2	1	0	DL_CQI
1.174	ENB PHY Rxed	117	3	0	2	1	0	DL_HARQ
1.177	ENB PHY Rxed	117	6	0	4	1	2	DL_CQI
1.177	ENB PHY Rxed	117	6	0	4	1	2	DL_HARQ
1.177	ENB PHY Rxed	117	6	0	2	1	0	DL_CQI
1.177	ENB PHY Rxed	117	6	0	2	1	0	DL_HARQ
1.178	ENB PHY Rxed	117	7	0	4	1	2	DL_CQI
1.178	ENB PHY Rxed	117	7	0	4	1	2	DL_HARQ
1.178	ENB PHY Rxed	117	7	0	2	1	0	DL_CQI
1.178	ENB PHY Rxed	117	7	0	2	1	0	DL_HARQ
1.17893	ENB PHY Rxed	117	8	0	2	0	0	SRS
1.179	ENB PHY Rxed	117	8	0	4	1	2	DL_CQI
1.179	ENB PHY Rxed	117	8	0	4	1	2	DL_HARQ
1.179	ENB PHY Rxed	117	8	0	2	1	0	DL_CQI
1.179	ENB PHY Rxed	117	8	0	2	1	0	DL_HARQ
1.182	ENB PHY Rxed	118	1	0	4	1	2	DL_CQI
1.182	ENB PHY Rxed	118	1	0	4	1	2	DL_HARQ
1.182	ENB PHY Rxed	118	1	0	2	1	0	DL_CQI
1.182	ENB PHY Rxed	118	1	0	2	1	0	DL_HARQ
1.183	ENB PHY Rxed	118	2	0	4	1	2	DL_CQI
1.183	ENB PHY Rxed	118	2	0	4	1	2	DL_HARQ
1.183	ENB PHY Rxed	118	2	0	2	1	0	DL_CQI
1.183	ENB PHY Rxed	118	2	0	2	1	0	DL_HARQ
1.184	ENB PHY Rxed	118	3	0	4	1	2	DL_CQI
1.184	ENB PHY Rxed	118	3	0	4	1	2	DL_HARQ
1.184	ENB PHY Rxed	118	3	0	2	1	0	DL_CQI
1.184	ENB PHY Rxed	118	3	0	2	1	0	DL_HARQ
1.187	ENB PHY Rxed	118	6	0	4	1	2	DL_CQI
1.187	ENB PHY Rxed	118	6	0	4	1	2	DL_HARQ
1.187	ENB PHY Rxed	118	6	0	2	1	0	DL_CQI
1.187	ENB PHY Rxed	118	6	0	2	1	0	DL_HARQ
1.188	ENB PHY Rxed	118	7	0	4	1	2	DL_CQI
1.188	ENB PHY Rxed	118	7	0	4	1	2	DL_HARQ
1.188	ENB PHY Rxed	118	7	0	2	1	0	DL_CQI
1.188	ENB PHY Rxed	118	7	0	2	1	0	DL_HARQ
1.189	ENB PHY Rxed	118	8	0	4	1	2	DL_CQI
1.189	ENB PHY Rxed	118	8	0	4	1	2	DL_HARQ
1.189	ENB PHY Rxed	118	8	0	2	1	0	DL_CQI
1.189	ENB PHY Rxed	118	8	0	2	1	0	DL_HARQ
1.192	ENB PHY Rxed	119	1	0	4	1	2	DL_CQI
1.192	ENB PHY Rxed	119	1	0	4	1	2	DL_HARQ
1.192	ENB PHY Rxed	119	1	0	2	1	0	DL_CQI
1.192	ENB PHY Rxed	119	1	0	2	1	0	DL_HARQ
1.193	ENB PHY Rxed	119	2	0	4	1	2	DL_CQI
1.193	ENB PHY Rxed	119	2	0	4	1	2	DL_HARQ
1.193	ENB PHY Rxed	119	2	0	2	1	0	DL_CQI
1.193	ENB PHY Rxed	119	2	0	2	1	0	DL_HARQ
1.194	ENB PHY Rxed	119	3	0	4	1	2	DL_CQI
1.194	ENB PHY Rxed	119	3	0	4	1	2	DL_HARQ
1.194	ENB PHY Rxed	119	3	0	2	1	0	DL_CQI
1.194	ENB PHY Rxed	119	3	0	2	1	0	DL_HARQ
1.197	ENB PHY Rxed	119	6	0	4	1	2	DL_CQI
1.197	ENB PHY Rxed	119	6	0	4	1	2	DL_HARQ
1.197	ENB PHY Rxed	119	6	0	2	1	0	DL_CQI
1.197	ENB PHY Rxed	119	6	0	2	1	0	DL_HARQ
1.198	ENB PHY Rxed	119	7	0	4	1	2	DL_CQI
1.198	ENB PHY Rxed	119	7	0	4	1	2	DL_HARQ
1.198	ENB PHY Rxed	119	7	0	2	1	0	DL_CQI
1.198	ENB PHY Rxed	119	7	0	2	1	0	DL_HARQ
1.199	ENB PHY Rxed	119	8	0	4	1	2	DL_CQI
1.199	ENB PHY Rxed	119	8	0	4	1	2	DL_HARQ
1.199	ENB PHY Rxed	119	8	0	2	1	0	DL_CQI
1.199	ENB PHY Rxed	119	8	0	2	1	0	DL_HARQ
1.202	ENB PHY Rxed	120	1	0	4	1	2	DL_CQI
1.202	ENB PHY Rxed	120	1	0	4	1	2	DL_HARQ
1.202	ENB PHY Rxed	120	1	0	2	1	0	DL_CQI
1.202	ENB PHY Rxed	120	1	0	2	1	0	DL_HARQ
1.203	ENB PHY Rxed	120	2	0	4	1	2	DL_CQI
1.203	ENB PHY Rxed	120	2	0	4	1	2	DL_HARQ
1.203	ENB PHY Rxed	120	2	0	2	1	0	DL_CQI
1.203	ENB PHY Rxed	120	2	0	2	1	0	DL_HARQ
1.204	ENB PHY Rxed	120	3	0	4	1	2	DL_CQI
1.204	ENB PHY Rxed	120	3	0	4	1	2	DL_HARQ
1.204	ENB PHY Rxed	120	3	0	2	1	0	DL_CQI
1.204	ENB PHY Rxed	120	3	0	2	1	0	DL_HARQ
1.207	ENB PHY Rxed	120	6	0	4	1	2	DL_CQI
1.207	ENB PHY Rxed	120	6	0	4	1	2	DL_HARQ
1.207	ENB PHY Rxed	120	6	0	2	1	0	DL_CQI
1.207	ENB PHY Rxed	120	6	0	2	1	0	DL_HARQ
1.208	ENB PHY Rxed	120	7	0	4	1	2	DL_CQI
1.208	ENB PHY Rxed	120	7	0	4	1	2	DL_HARQ
1.208	ENB PHY Rxed	120	7	0	2	1	0	DL_CQI
1.208	ENB PHY Rxed	120	7	0	2	1	0	DL_HARQ
1.209	ENB PHY Rxed	120	8	0	4	1	2	DL_CQI
1.209	ENB PHY Rxed	120	8	0	4	1	2	DL_HARQ
1.209	ENB PHY Rxed	120	8	0	2	1	0	DL_CQI
1.209	ENB PHY Rxed	120	8	0	2	1	0	DL_HARQ
1.212	ENB PHY Rxed	121	1	0	4	1	2	DL_CQI
1.212	ENB PHY Rxed	121	1	0	4	1	2	DL_HARQ
1.212	ENB PHY Rxed	121	1	0	2	1	0	DL_CQI
1.212	ENB PHY Rxed	121	1	0	2	1	0	DL_HARQ
1.213	ENB PHY Rxed	121	2	0	4	1	2	DL_CQI
1.213	ENB PHY Rxed	121	2	0	4	1	2	DL_HARQ
1.213	ENB PHY Rxed	121	2	0	2	1	0	DL_CQI
1.213	ENB PHY Rxed	121	2	0	2	1	0	DL_HARQ
1.214	ENB PHY Rxed	121	3	0	4	1	2	DL_CQI
1.214	ENB PHY Rxed	121	3	0	4	1	2	DL_HARQ
1.214	ENB PHY Rxed	121	3	0	2	1	0	DL_CQI
1.214	ENB PHY Rxed	121	3	0	2	1	0	DL_HARQ
1.217	ENB PHY Rxed	121	6	0	4	1	2	DL_CQI
1.217	ENB PHY Rxed	121	6	0	4	1	2	DL_HARQ
1.217	ENB PHY Rxed	121	6	0	2	1	0	DL_CQI
1.217	ENB PHY Rxed	121	6	0	2	1	0	DL_HARQ
1.218	ENB PHY Rxed	121	7	0	4	1	2	DL_CQI
1.218	ENB PHY Rxed	121	7	0	4	1	2	DL_HARQ
1.218	ENB PHY Rxed	121	7	0	2	1	0	DL_CQI
1.218	ENB PHY Rxed	121	7	0	2	1	0	DL_HARQ
1.219	ENB PHY Rxed	121	8	0	4	1	2	DL_CQI
1.219	ENB PHY Rxed	121	8	0	4	1	2	DL_HARQ
1.219	ENB PHY Rxed	121	8	0	2	1	0	DL_CQI
1.219	ENB PHY Rxed	121	8	0	2	1	0	DL_HARQ
1.222	ENB PHY Rxed	122	1	0	4	1	2	DL_CQI
1.222	ENB PHY Rxed	122	1	0	4	1	2	DL_HARQ
1.222	ENB PHY Rxed	122	1	0	2	1	0	DL_CQI
1.222	ENB PHY Rxed	122	1	0	2	1	0	DL_HARQ
1.223	ENB PHY Rxed	122	2	0	4	1	2	DL_CQI
1.223	ENB PHY Rxed	122	2	0	4	1	2	DL_HARQ
1.223	ENB PHY Rxed	122	2	0	2	1	0	DL_CQI
1.223	ENB PHY Rxed	122	2	0	2	1	0	DL_HARQ
1.224	ENB PHY Rxed	122	3	0	4	1	2	DL_CQI
1.224	ENB PHY Rxed	122	3	0	4	1	2	DL_HARQ
1.224	ENB PHY Rxed	122	3	0	2	1	0	DL_CQI
1.224	ENB PHY Rxed	122	3	0	2	1	0	DL_HARQ
1.227	ENB PHY Rxed	122	6	0	4	1	2	DL_CQI
1.227	ENB PHY Rxed	122	6	0	4	1	2	DL_HARQ
1.227	ENB PHY Rxed	122	6	0	2	1	0	DL_CQI
1.227	ENB PHY Rxed	122	6	0	2	1	0	DL_HARQ
1.228	ENB PHY Rxed	122	7	0	4	1	2	DL_CQI
1.228	ENB PHY Rxed	122	7	0	4	1	2	DL_HARQ
1.228	ENB PHY Rxed	122	7	0	2	1	0	DL_CQI
1.228	ENB PHY Rxed	122	7	0	2	1	0	DL_HARQ
1.229	ENB PHY Rxed	122	8	0	4	1	2	DL_CQI
1.229	ENB PHY Rxed	122	8	0	4	1	2	DL_HARQ
1.229	ENB PHY Rxed	122	8	0	2	1	0	DL_CQI
1.229	ENB PHY Rxed	122	8	0	2	1	0	DL_HARQ
1.232	ENB PHY Rxed	123	1	0	4	1	2	DL_CQI
1.232	ENB PHY Rxed	123	1	0	4	1	2	DL_HARQ
1.232	ENB PHY Rxed	123	1	0	2	1	0	DL_CQI
1.232	ENB PHY Rxed	123	1	0	2	1	0	DL_HARQ
1.233	ENB PHY Rxed	123	2	0	4	1	2	DL_CQI
1.233	ENB PHY Rxed	123	2	0	4	1	2	DL_HARQ
1.233	ENB PHY Rxed	123	2	0	2	1	0	DL_CQI
1.233	ENB PHY Rxed	123	2	0	2	1	0	DL_HARQ
1.234	ENB PHY Rxed	123	3	0	4	1	2	DL_CQI
1.234	ENB PHY Rxed	123	3	0	4	1	2	DL_HARQ
1.234	ENB PHY Rxed	123	3	0	2	1	0	DL_CQI
1.234	ENB PHY Rxed	123	3	0	2	1	0	DL_HARQ
1.237	ENB PHY Rxed	123	6	0	4	1	2	DL_CQI
1.237	ENB PHY Rxed	123	6	0	4	1	2	DL_HARQ
1.237	ENB PHY Rxed	123	6	0	2	1	0	DL_CQI
1.237	ENB PHY Rxed	123	6	0	2	1	0	DL_HARQ
1.238	ENB PHY Rxed	123	7	0	4	1	2	DL_CQI
1.238	ENB PHY Rxed	123	7	0	4	1	2	DL_HARQ
1.238	ENB PHY Rxed	123	7	0	2	1	0	DL_CQI
1.238	ENB PHY Rxed	123	7	0	2	1	0	DL_HARQ
1.239	ENB PHY Rxed	123	8	0	4	1	2	DL_CQI
1.239	ENB PHY Rxed	123	8	0	4	1	2	DL_HARQ
1.239	ENB PHY Rxed	123	8	0	2	1	0	DL_CQI
1.239	ENB PHY Rxed	123	8	0	2	1	0	DL_HARQ
1.242	ENB PHY Rxed	124	1	0	4	1	2	DL_CQI
1.242	ENB PHY Rxed	124	1	0	4	1	2	DL_HARQ
1.242	ENB PHY Rxed	124	1	0	2	1	0	DL_CQI
1.242	ENB PHY Rxed	124	1	0	2	1	0	DL_HARQ
1.243	ENB PHY Rxed	124	2	0	4	1	2	DL_CQI
1.243	ENB PHY Rxed	124	2	0	4	1	2	DL_HARQ
1.243	ENB PHY Rxed	124	2	0	2	1	0	DL_CQI
1.243	ENB PHY Rxed	124	2	0	2	1	0	DL_HARQ
1.244	ENB PHY Rxed	124	3	0	4	1	2	DL_CQI
1.244	ENB PHY Rxed	124	3	0	4	1	2	DL_HARQ
1.244	ENB PHY Rxed	124	3	0	2	1	0	DL_CQI
1.244	ENB PHY Rxed	124	3	0	2	1	0	DL_HARQ
1.247	ENB PHY Rxed	124	6	0	4	1	2	DL_CQI
1.247	ENB PHY Rxed	124	6	0	4	1	2	DL_HARQ
1.247	ENB PHY Rxed	124	6	0	2	1	0	DL_CQI
1.247	ENB PHY Rxed	124	6	0	2	1	0	DL_HARQ
1.248	ENB PHY Rxed	124	7	0	4	1	2	DL_CQI
1.248	ENB PHY Rxed	124	7	0	4	1	2	DL_HARQ
1.248	ENB PHY Rxed	124	7	0	2	1	0	DL_CQI
1.248	ENB PHY Rxed	124	7	0	2	1	0	DL_HARQ
1.249	ENB PHY Rxed	124	8	0	4	1	2	DL_CQI
1.249	ENB PHY Rxed	124	8	0	4	1	2	DL_HARQ
1.249	ENB PHY Rxed	124	8	0	2	1	0	DL_CQI
1.249	ENB PHY Rxed	124	8	0	2	1	0	DL_HARQ
1.252	ENB PHY Rxed	125	1	0	4	1	2	DL_CQI
1.252	ENB PHY Rxed	125	1	0	4	1	2	DL_HARQ
1.252	ENB PHY Rxed	125	1	0	2	1	0	DL_CQI
1.252	ENB PHY Rxed	125	1	0	2	1	0	DL_HARQ
1.253	ENB PHY Rxed	125	2	0	4	1	2	DL_CQI
1.253	ENB PHY Rxed	125	2	0	4	1	2	DL_HARQ
1.253	ENB PHY Rxed	125	2	0	2	1	0	DL_CQI
1.253	ENB PHY Rxed	125	2	0	2	1	0	DL_HARQ
1.254	ENB PHY Rxed	125	3	0	4	1	2	DL_CQI
1.254	ENB PHY Rxed	125	3	0	4	1	2	DL_HARQ
1.254	ENB PHY Rxed	125	3	0	2	1	0	DL_CQI
1.254	ENB PHY Rxed	125	3	0	2	1	0	DL_HARQ
1.257	ENB PHY Rxed	125	6	0	4	1	2	DL_CQI
1.257	ENB PHY Rxed	125	6	0	4	1	2	DL_HARQ
1.257	ENB PHY Rxed	125	6	0	2	1	0	DL_CQI
1.257	ENB PHY Rxed	125	6	0	2	1	0	DL_HARQ
1.258	ENB PHY Rxed	125	7	0	4	1	2	DL_CQI
1.258	ENB PHY Rxed	125	7	0	4	1	2	DL_HARQ
1.258	ENB PHY Rxed	125	7	0	2	1	0	DL_CQI
1.258	ENB PHY Rxed	125	7	0	2	1	0	DL_HARQ
1.25893	ENB PHY Rxed	125	8	0	3	0	1	SRS
1.259	ENB PHY Rxed	125	8	0	4	1	2	DL_CQI
1.259	ENB PHY Rxed	125	8	0	4	1	2	DL_HARQ
1.259	ENB PHY Rxed	125	8	0	2	1	0	DL_CQI
1.259	ENB PHY Rxed	125	8	0	2	1	0	DL_HARQ
1.262	ENB PHY Rxed	126	1	0	4	1	2	DL_CQI
1.262	ENB PHY Rxed	126	1	0	4	1	2	DL_HARQ
1.262	ENB PHY Rxed	126	1	0	2	1	0	DL_CQI
1.262	ENB PHY Rxed	126	1	0	2	1	0	DL_HARQ
1.263	ENB PHY Rxed	126	2	0	4	1	2	DL_CQI
1.263	ENB PHY Rxed	126	2	0	4	1	2	DL_HARQ
1.263	ENB PHY Rxed	126	2	0	2	1	0	DL_CQI
1.263	ENB PHY Rxed	126	2	0	2	1	0	DL_HARQ
1.264	ENB PHY Rxed	126	3	0	4	1	2	DL_CQI
1.264	ENB PHY Rxed	126	3	0	4	1	2	DL_HARQ
1.264	ENB PHY Rxed	126	3	0	2	1	0	DL_CQI
1.264	ENB PHY Rxed	126	3	0	2	1	0	DL_HARQ
1.267	ENB PHY Rxed	126	6	0	4	1	2	DL_CQI
1.267	ENB PHY Rxed	126	6	0	4	1	2	DL_HARQ
1.267	ENB PHY Rxed	126	6	0	2	1	0	DL_CQI
1.267	ENB PHY Rxed	126	6	0	2	1	0	DL_HARQ
1.268	ENB PHY Rxed	126	7	0	4	1	2	DL_CQI
1.268	ENB PHY Rxed	126	7	0	4	1	2	DL_HARQ
1.268	ENB PHY Rxed	126	7	0	2	1	0	DL_CQI
1.268	ENB PHY Rxed	126	7	0	2	1	0	DL_HARQ
1.269	ENB PHY Rxed	126	8	0	4	1	2	DL_CQI
1.269	ENB PHY Rxed	126	8	0	4	1	2	DL_HARQ
1.269	ENB PHY Rxed	126	8	0	2	1	0	DL_CQI
1.269	ENB PHY Rxed	126	8	0	2	1	0	DL_HARQ
1.272	ENB PHY Rxed	127	1	0	4	1	2	DL_CQI
1.272	ENB PHY Rxed	127	1	0	4	1	2	DL_HARQ
1.272	ENB PHY Rxed	127	1	0	2	1	0	DL_CQI
1.272	ENB PHY Rxed	127	1	0	2	1	0	DL_HARQ
1.273	ENB PHY Rxed	127	2	0	4	1	2	DL_CQI
1.273	ENB PHY Rxed	127	2	0	4	1	2	DL_HARQ
1.273	ENB PHY Rxed	127	2	0	2	1	0	DL_CQI
1.273	ENB PHY Rxed	127	2	0	2	1	0	DL_HARQ
1.274	ENB PHY Rxed	127	3	0	4	1	2	DL_CQI
1.274	ENB PHY Rxed	127	3	0	4	1	2	DL_HARQ
1.274	ENB PHY Rxed	127	3	0	2	1	0	DL_CQI
1.274	ENB PHY Rxed	127	3	0	2	1	0	DL_HARQ
1.277	ENB PHY Rxed	127	6	0	4	1	2	DL_CQI
1.277	ENB PHY Rxed	127	6	0	4	1	2	DL_HARQ
1.277	ENB PHY Rxed	127	6	0	2	1	0	DL_CQI
1.277	ENB PHY Rxed	127	6	0	2	1	0	DL_HARQ
1.278	ENB PHY Rxed	127	7	0	4	1	2	DL_CQI
1.278	ENB PHY Rxed	127	7	0	4	1	2	DL_HARQ
1.278	ENB PHY Rxed	127	7	0	2	1	0	DL_CQI
1.278	ENB PHY Rxed	127	7	0	2	1	0	DL_HARQ
1.279	ENB PHY Rxed	127	8	0	4	1	2	DL_CQI
1.279	ENB PHY Rxed	127	8	0	4	1	2	DL_HARQ
1.279	ENB PHY Rxed	127	8	0	2	1	0	DL_CQI
1.279	ENB PHY Rxed	127	8	0	2	1	0	DL_HARQ
1.282	ENB PHY Rxed	128	1	0	4	1	2	DL_CQI
1.282	ENB PHY Rxed	128	1	0	4	1	2	DL_HARQ
1.282	ENB PHY Rxed	128	1	0	2	1	0	DL_CQI
